Server ID,Sponsor,Server Name,Server Lat,Server Lon,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:07:38.935310Z,362.31451561680916,26.897,392784411.55333143,165240522.51136297,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:13:45.137461Z,362.31451561680916,27.802,320807782.2962863,179209227.22629336,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:19:58.580025Z,362.31451561680916,25.066,320698184.8385634,197085414.0757908,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:25:55.321099Z,362.31451561680916,27.656,375225193.2467672,197679040.66801593,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:32:04.079088Z,362.31451561680916,25.551,340130070.9173493,164038187.6148059,,177.97.170.228
69917,Vivo,Santa Fé do Sul,-20.2114,-50.9272,2026-08-16T03:38:20.104102Z,457.6639135155369,32.483,320180732.6440033,187081593.91217157,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:44:26.374330Z,362.31451561680916,27.772,372922448.0366282,204523682.79273555,,177.97.170.228
69917,Vivo,Santa Fé do Sul,-20.2114,-50.9272,2026-08-16T03:50:34.023186Z,457.6639135155369,38.768,313472661.0394452,169477300.4647564,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T03:56:55.643308Z,362.31451561680916,26.576,344994425.4887073,198835346.40112132,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T04:03:02.677839Z,362.31451561680916,29.45,347447467.7244978,192955171.76667798,,177.97.170.228
27382,Vivo,Cardoso,-20.081,-49.9137,2026-08-16T04:08:59.725221Z,362.31451561680916,27.912,367877332.2292509,199431549.38602462,,177.97.170.228
